,work_zone,vehicle_type,vehicle_year,vehicle_color,race,gender,driver_state,speed_limit,speed,day_of_week,day_of_month,month,hour_of_day,speed_over,percentage_over_limit
1677,FALSE,Light Duty Truck,2015,GREY,WHITE,F,MD,30,58,Thu,19,Oct,14.78333333,28,93.33333333
1678,FALSE,Light Duty Truck,2009,RED,WHITE,F,MD,30,45,Thu,19,Oct,14.83333333,15,50
1679,FALSE,Light Duty Truck,2013,WHITE,BLACK,M,MD,30,41,Thu,19,Oct,16.16666667,11,36.66666667
1680,FALSE,Light Duty Truck,2016,GREY,WHITE,F,MD,30,47,Thu,19,Oct,17.88333333,17,56.66666667
1681,FALSE,Light Duty Truck,2006,BLACK,WHITE,F,MD,30,48,Thu,19,Oct,18.13333333,18,60
1682,FALSE,Light Duty Truck,1999,RED,WHITE,F,MD,30,67,Thu,19,Oct,18.33333333,37,123.3333333
1683,FALSE,Automobile,2013,BLUE,OTHER,M,MD,30,50,Thu,19,Oct,18.53333333,20,66.66666667
1684,FALSE,Automobile,2004,WHITE,HISPANIC,M,MD,30,50,Thu,19,Oct,16.7,20,66.66666667
1685,FALSE,Automobile,2014,BROWN,WHITE,M,MD,30,39,Fri,20,Oct,12.91666667,9,30
1686,FALSE,Automobile,2003,BLUE,WHITE,M,MD,30,39,Fri,20,Oct,20.81666667,9,30
1687,FALSE,Automobile,2007,BLUE,WHITE,F,MD,40,50,Fri,20,Oct,12.96666667,10,25
1688,FALSE,Automobile,2012,BLACK,HISPANIC,F,MD,40,50,Fri,20,Oct,13.95,10,25
1689,FALSE,Automobile,2016,BLACK,OTHER,M,MD,55,79,Fri,20,Oct,22.4,24,43.63636364
1690,FALSE,Automobile,2017,WHITE,WHITE,M,MD,45,54,Fri,20,Oct,15.76666667,9,20
1691,FALSE,Automobile,2017,GREY,BLACK,M,MD,50,59,Fri,20,Oct,9.95,9,18
1692,FALSE,Automobile,2011,BLACK,HISPANIC,M,MD,40,57,Fri,20,Oct,14.23333333,17,42.5
1693,FALSE,Automobile,2017,WHITE,WHITE,F,MD,60,69,Fri,20,Oct,14.33333333,9,15
1694,FALSE,Automobile,2006,GREY,BLACK,M,MD,55,70,Fri,20,Oct,4,15,27.27272727
1695,FALSE,Automobile,2016,WHITE,HISPANIC,F,MD,30,46,Fri,20,Oct,20.5,16,53.33333333
1696,FALSE,Automobile,2014,WHITE,WHITE,F,MD,35,44,Fri,20,Oct,10.28333333,9,25.71428571
1697,FALSE,Automobile,2014,WHITE,OTHER,M,DC,55,64,Fri,20,Oct,2.766666667,9,16.36363636
1698,FALSE,Automobile,2013,RED,BLACK,M,MD,30,50,Fri,20,Oct,21.66666667,20,66.66666667
1699,FALSE,Automobile,2002,GREY,OTHER,M,MD,55,64,Fri,20,Oct,1.366666667,9,16.36363636
1700,FALSE,Automobile,2014,BLUE,WHITE,M,MD,55,64,Fri,20,Oct,2.616666667,9,16.36363636
1701,FALSE,Other,2009,BLACK,WHITE,M,MD,40,49,Fri,20,Oct,8.683333333,9,22.5
1702,FALSE,Automobile,2008,RED,BLACK,M,MD,40,49,Fri,20,Oct,8.816666667,9,22.5
1703,FALSE,Other,2013,BLACK,ASIAN,M,MD,40,49,Fri,20,Oct,10.6,9,22.5
1704,FALSE,Automobile,2016,BLACK,BLACK,F,MD,40,59,Fri,20,Oct,10.9,19,47.5
1705,FALSE,Automobile,2004,RED,OTHER,M,MD,35,70,Fri,20,Oct,16.65,35,100
1706,FALSE,Automobile,1998,GREEN,HISPANIC,M,MD,35,58,Fri,20,Oct,17.43333333,23,65.71428571
1707,FALSE,Automobile,2014,BLACK,BLACK,F,MD,35,54,Fri,20,Oct,9.55,19,54.28571429
1708,FALSE,Automobile,2017,BLACK,WHITE,M,MD,30,39,Fri,20,Oct,10.08333333,9,30
1709,FALSE,Station Wagon,2016,GREY,WHITE,F,MD,30,39,Fri,20,Oct,10.56666667,9,30
1710,FALSE,Light Duty Truck,1999,RED,HISPANIC,M,MD,30,39,Fri,20,Oct,10.81666667,9,30
1711,FALSE,Automobile,2012,RED,WHITE,M,MD,30,39,Fri,20,Oct,11.13333333,9,30
1712,FALSE,Automobile,2017,WHITE,WHITE,M,MD,45,60,Fri,20,Oct,15.76666667,15,33.33333333
1713,FALSE,Motorcycle,2009,WHITE,HISPANIC,M,MD,45,77,Sat,21,Oct,0.216666667,32,71.11111111
1714,FALSE,Recreational Vehicle,2009,GREY,HISPANIC,M,MD,55,85,Sat,21,Oct,7.2,30,54.54545455
1715,FALSE,Automobile,2014,RED,WHITE,M,MD,55,64,Sat,21,Oct,0.666666667,9,16.36363636
1716,FALSE,Automobile,2008,BLUE,OTHER,M,MD,35,55,Sat,21,Oct,3.933333333,20,57.14285714
1717,FALSE,Automobile,2011,GREY,HISPANIC,M,MD,35,45,Fri,20,Oct,23.56666667,10,28.57142857
1718,FALSE,Automobile,2015,BLUE,BLACK,F,DC,40,66,Sat,21,Oct,16.23333333,26,65
1719,FALSE,Automobile,2013,GREY,BLACK,M,MD,55,64,Sat,21,Oct,1.816666667,9,16.36363636
1720,FALSE,Automobile,2013,BLACK,BLACK,M,MD,35,50,Sat,21,Oct,17.26666667,15,42.85714286
1721,FALSE,Motorcycle,2009,WHITE,HISPANIC,M,MD,45,77,Sat,21,Oct,0.216666667,32,71.11111111
1722,FALSE,Automobile,2005,GREY,WHITE,F,MD,60,69,Sun,22,Oct,15.55,9,15
1723,FALSE,Automobile,2014,GREY,WHITE,M,MD,55,70,Sun,22,Oct,15.81666667,15,27.27272727
1724,FALSE,Automobile,2009,GREY,BLACK,M,DC,35,51,Sun,22,Oct,21.16666667,16,45.71428571
1725,FALSE,Recreational Vehicle,2001,GREY,BLACK,M,MD,55,86,Sun,22,Oct,7.15,31,56.36363636
1726,FALSE,Automobile,1997,BLUE,WHITE,M,MD,30,38,Sun,22,Oct,17.18333333,8,26.66666667
1727,FALSE,Automobile,2014,BLACK,WHITE,F,MD,30,38,Sun,22,Oct,17.65,8,26.66666667
1728,FALSE,Automobile,2011,BLACK,BLACK,M,MD,30,42,Sun,22,Oct,8.966666667,12,40
1729,FALSE,Automobile,2011,BLACK,ASIAN,M,MD,55,90,Sun,22,Oct,0.133333333,35,63.63636364
1730,FALSE,Automobile,2011,BLUE,OTHER,M,MD,35,55,Sun,22,Oct,20.03333333,20,57.14285714
1731,FALSE,Automobile,2015,WHITE,HISPANIC,M,MD,40,63,Sun,22,Oct,18.03333333,23,57.5
1732,FALSE,Automobile,2000,BLUE,OTHER,M,MD,45,71,Sun,22,Oct,3.616666667,26,57.77777778
1733,FALSE,Automobile,2005,GREY,HISPANIC,M,MD,55,97,Sun,22,Oct,2.016666667,42,76.36363636
1734,FALSE,Automobile,2003,GREY,WHITE,F,MD,30,48,Sun,22,Oct,1.95,18,60
1735,FALSE,Automobile,2007,RED,HISPANIC,M,MD,55,80,Sun,22,Oct,3.533333333,25,45.45454545
1736,FALSE,Automobile,2011,BLUE,OTHER,M,MD,35,65,Sun,22,Oct,20.03333333,30,85.71428571
1737,FALSE,Automobile,2006,BLUE,HISPANIC,M,MD,35,45,Mon,23,Oct,1.7,10,28.57142857
1738,FALSE,Automobile,2004,GREY,WHITE,M,MD,30,38,Mon,23,Oct,7.85,8,26.66666667
1739,FALSE,Automobile,2005,GREY,BLACK,M,MD,55,70,Mon,23,Oct,1.866666667,15,27.27272727
1740,FALSE,Automobile,2002,BLACK,HISPANIC,M,MD,55,100,Mon,23,Oct,20.16666667,45,81.81818182
1741,FALSE,Automobile,2015,GREY,HISPANIC,F,MD,60,73,Mon,23,Oct,16.06666667,13,21.66666667
1742,FALSE,Automobile,2017,WHITE,WHITE,M,MD,35,44,Mon,23,Oct,13.11666667,9,25.71428571
1743,FALSE,Station Wagon,2002,GREEN,WHITE,F,MD,35,44,Mon,23,Oct,13.4,9,25.71428571
1744,FALSE,Station Wagon,2015,GREY,WHITE,F,MD,35,44,Mon,23,Oct,13.61666667,9,25.71428571
1745,FALSE,Automobile,2007,WHITE,ASIAN,M,MD,35,44,Mon,23,Oct,13.83333333,9,25.71428571
1746,FALSE,Automobile,2017,GREY,WHITE,F,MD,30,45,Mon,23,Oct,14.68333333,15,50
1747,FALSE,Automobile,2016,BLACK,WHITE,M,MD,30,46,Mon,23,Oct,14.8,16,53.33333333
1748,FALSE,Automobile,2010,GREY,WHITE,M,MD,30,45,Mon,23,Oct,14.95,15,50
1749,FALSE,Automobile,2007,GREY,OTHER,M,MD,30,50,Mon,23,Oct,15.05,20,66.66666667
1750,FALSE,Automobile,2017,GREY,BLACK,M,MD,30,50,Mon,23,Oct,15.23333333,20,66.66666667
1751,FALSE,Automobile,2002,BLACK,WHITE,F,MD,30,47,Mon,23,Oct,15.31666667,17,56.66666667
1752,FALSE,Automobile,2015,BLACK,WHITE,F,MD,30,48,Mon,23,Oct,15.4,18,60
1753,FALSE,Automobile,2003,GREY,WHITE,M,MD,40,50,Tues,24,Oct,14.11666667,10,25
1754,FALSE,Automobile,2010,RED,BLACK,M,MD,55,64,Tues,24,Oct,20.21666667,9,16.36363636
1755,FALSE,Automobile,2006,GREY,WHITE,M,MD,40,48,Tues,24,Oct,20.7,8,20
1756,FALSE,Automobile,2012,GREEN,WHITE,M,MD,55,90,Tues,24,Oct,20.26666667,35,63.63636364
1757,FALSE,Automobile,2012,BLACK,WHITE,M,MD,35,45,Tues,24,Oct,10.51666667,10,28.57142857
1758,FALSE,Automobile,2013,GREY,BLACK,M,MD,35,76,Tues,24,Oct,10.78333333,41,117.1428571
1759,FALSE,Automobile,2000,GREY,BLACK,F,MD,40,60,Tues,24,Oct,11.76666667,20,50
1760,FALSE,Automobile,2012,RED,ASIAN,M,MD,40,65,Tues,24,Oct,11.96666667,25,62.5
1761,FALSE,Automobile,2013,GREY,ASIAN,M,MD,40,49,Tues,24,Oct,11.35,9,22.5
1762,FALSE,Automobile,2005,BLUE,WHITE,M,MD,40,49,Tues,24,Oct,14.43333333,9,22.5
1763,FALSE,Automobile,2009,BLUE,WHITE,F,MD,40,63,Tues,24,Oct,14.83333333,23,57.5
1764,FALSE,Station Wagon,2007,BLUE,WHITE,M,MD,40,49,Tues,24,Oct,15.08333333,9,22.5
1765,FALSE,Automobile,2018,GREY,WHITE,F,MD,30,49,Tues,24,Oct,7.466666667,19,63.33333333
1766,FALSE,Station Wagon,2013,GREY,HISPANIC,M,MD,30,39,Tues,24,Oct,7.583333333,9,30
1767,FALSE,Light Duty Truck,2016,BLUE,BLACK,M,MD,30,48,Tues,24,Oct,15.75,18,60
1768,FALSE,Light Duty Truck,2018,GREY,BLACK,F,MD,30,52,Tues,24,Oct,17.06666667,22,73.33333333
1769,FALSE,Light Duty Truck,2013,GREEN,WHITE,F,MD,30,54,Tues,24,Oct,17.13333333,24,80
1770,FALSE,Automobile,2004,BLUE,WHITE,M,MD,30,45,Tues,24,Oct,17.2,15,50
1771,FALSE,Automobile,2002,GREEN,WHITE,M,MD,30,45,Tues,24,Oct,17.25,15,50
1772,FALSE,Light Duty Truck,2013,YELLOW,WHITE,M,MD,30,46,Tues,24,Oct,17.53333333,16,53.33333333
1773,FALSE,Light Duty Truck,2013,GREY,WHITE,F,MD,30,46,Tues,24,Oct,17.61666667,16,53.33333333
1774,FALSE,Light Duty Truck,2009,YELLOW,WHITE,M,MD,30,47,Tues,24,Oct,17.81666667,17,56.66666667
1775,FALSE,Motorcycle,2006,BLACK,WHITE,M,MD,30,39,Tues,24,Oct,18.03333333,9,30
1776,FALSE,Motorcycle,2001,RED,WHITE,M,MD,30,39,Tues,24,Oct,18.15,9,30
1777,FALSE,Automobile,2008,BLACK,WHITE,F,MD,30,39,Tues,24,Oct,18.2,9,30
1778,FALSE,Light Duty Truck,2004,GREEN,WHITE,M,MD,30,39,Tues,24,Oct,18.33333333,9,30
1779,FALSE,Light Duty Truck,2009,BLUE,WHITE,F,MD,30,46,Tues,24,Oct,18.43333333,16,53.33333333
1780,FALSE,Automobile,2006,GREY,WHITE,M,VA,30,48,Tues,24,Oct,18.5,18,60
1781,FALSE,Automobile,2003,GREY,WHITE,M,MD,30,46,Tues,24,Oct,18.56666667,16,53.33333333
1782,FALSE,Automobile,2008,BLUE,WHITE,F,MD,30,47,Tues,24,Oct,14.21666667,17,56.66666667
1783,FALSE,Automobile,2009,GREY,OTHER,F,MD,25,45,Tues,24,Oct,14.35,20,80
1784,FALSE,Automobile,2007,GREY,WHITE,F,MD,25,41,Tues,24,Oct,14.45,16,64
1785,FALSE,Automobile,2013,GREY,ASIAN,M,MD,30,47,Tues,24,Oct,14.53333333,17,56.66666667
1786,FALSE,Automobile,2005,GREY,WHITE,M,MD,25,50,Tues,24,Oct,14.68333333,25,100
1787,FALSE,Automobile,2010,BLACK,WHITE,M,MD,35,56,Tues,24,Oct,8.4,21,60
1788,FALSE,Automobile,1997,GREY,HISPANIC,M,MD,35,56,Tues,24,Oct,8.45,21,60
1789,FALSE,Automobile,2014,GREEN,WHITE,F,MD,40,52,Wed,25,Oct,10.4,12,30
1790,FALSE,Automobile,2012,BLACK,WHITE,M,MD,40,62,Wed,25,Oct,11.3,22,55
1791,FALSE,Automobile,2010,GREY,HISPANIC,M,MD,40,72,Tues,24,Oct,22.88333333,32,80
1792,FALSE,Automobile,2013,GREY,BLACK,M,MD,35,53,Wed,25,Oct,21.38333333,18,51.42857143
1793,FALSE,Automobile,2012,ORANGE,BLACK,M,MD,40,58,Wed,25,Oct,11.58333333,18,45
1794,FALSE,Automobile,2008,BLACK,BLACK,M,MD,40,52,Wed,25,Oct,15.46666667,12,30
1795,FALSE,Automobile,2005,GREY,WHITE,M,MD,35,50,Wed,25,Oct,0.816666667,15,42.85714286
1796,FALSE,Light Duty Truck,2001,BLACK,BLACK,F,MD,30,39,Wed,25,Oct,8.7,9,30
1797,FALSE,Automobile,2008,WHITE,WHITE,M,MD,35,44,Wed,25,Oct,11.1,9,25.71428571
1798,FALSE,Automobile,2014,GREY,WHITE,M,MD,40,49,Wed,25,Oct,9.933333333,9,22.5
1799,FALSE,Automobile,2016,RED,OTHER,M,MD,40,49,Wed,25,Oct,10.15,9,22.5
1800,FALSE,Automobile,2006,GREY,OTHER,M,MD,40,49,Wed,25,Oct,10.66666667,9,22.5
1801,FALSE,Automobile,2017,WHITE,WHITE,M,MD,35,44,Wed,25,Oct,7.65,9,25.71428571
1802,FALSE,Automobile,2013,BLACK,BLACK,F,MD,35,44,Wed,25,Oct,8,9,25.71428571
1803,FALSE,Automobile,2014,GREY,BLACK,F,MD,35,44,Wed,25,Oct,8.333333333,9,25.71428571
1804,FALSE,Automobile,2013,WHITE,WHITE,F,VA,35,52,Wed,25,Oct,8.8,17,48.57142857
1805,FALSE,Station Wagon,2016,BLUE,WHITE,F,MD,35,44,Wed,25,Oct,9.466666667,9,25.71428571
1806,FALSE,Automobile,2016,BLACK,WHITE,M,MD,35,54,Wed,25,Oct,9.85,19,54.28571429
1807,FALSE,Station Wagon,2014,GREY,WHITE,F,MD,25,42,Wed,25,Oct,7.716666667,17,68
1808,FALSE,Automobile,2011,GREEN,WHITE,F,MD,35,44,Wed,25,Oct,8.3,9,25.71428571
1809,FALSE,Automobile,2016,GREY,BLACK,F,MD,25,44,Wed,25,Oct,8.483333333,19,76
1810,FALSE,Automobile,2012,GREY,WHITE,M,MD,40,63,Wed,25,Oct,10.01666667,23,57.5
1811,FALSE,Automobile,2013,WHITE,WHITE,M,MD,40,59,Wed,25,Oct,10.2,19,47.5
1812,FALSE,Automobile,2016,BLACK,WHITE,F,MD,40,60,Wed,25,Oct,10.33333333,20,50
1813,FALSE,Automobile,2012,BLACK,ASIAN,M,MD,40,58,Wed,25,Oct,10.45,18,45
1814,FALSE,Automobile,2016,WHITE,WHITE,F,MD,40,58,Wed,25,Oct,10.56666667,18,45
1815,FALSE,Automobile,2002,GREEN,BLACK,F,MD,40,66,Wed,25,Oct,10.66666667,26,65
1816,FALSE,Automobile,2017,WHITE,HISPANIC,M,MD,40,70,Wed,25,Oct,10.8,30,75
1817,FALSE,Automobile,2016,RED,WHITE,M,MD,40,60,Wed,25,Oct,18.98333333,20,50
1818,FALSE,Automobile,2011,WHITE,BLACK,M,MD,35,50,Wed,25,Oct,23.81666667,15,42.85714286
1819,FALSE,Automobile,2014,WHITE,BLACK,F,MD,40,60,Thu,26,Oct,10.86666667,20,50
1820,FALSE,Automobile,2013,GREY,BLACK,M,MD,35,44,Thu,26,Oct,21.35,9,25.71428571
1821,FALSE,Automobile,2004,GREY,HISPANIC,M,MD,35,44,Thu,26,Oct,21.46666667,9,25.71428571
1822,FALSE,Automobile,2007,BLACK,WHITE,M,MD,35,54,Thu,26,Oct,21.8,19,54.28571429
1823,FALSE,Automobile,2012,BLACK,BLACK,M,DC,35,68,Thu,26,Oct,22.2,33,94.28571429
1824,FALSE,Automobile,2012,BLACK,HISPANIC,M,MD,60,102,Thu,26,Oct,13.85,42,70
1825,FALSE,Automobile,2010,BLACK,ASIAN,F,VA,55,64,Thu,26,Oct,10.63333333,9,16.36363636
1826,FALSE,Automobile,2016,BLACK,WHITE,M,MD,45,54,Thu,26,Oct,1.866666667,9,20
1827,FALSE,Automobile,2011,BLACK,BLACK,F,MD,40,49,Thu,26,Oct,14.1,9,22.5
1828,FALSE,Automobile,2016,RED,HISPANIC,M,MD,30,49,Thu,26,Oct,8.333333333,19,63.33333333
1829,FALSE,Light Duty Truck,2006,WHITE,WHITE,M,MD,45,54,Thu,26,Oct,13.91666667,9,20
1830,FALSE,Automobile,2014,BLUE,HISPANIC,F,MD,40,49,Thu,26,Oct,8.7,9,22.5
1831,FALSE,Automobile,2012,GREY,HISPANIC,M,MD,40,49,Thu,26,Oct,9,9,22.5
1832,FALSE,Automobile,2011,BLACK,ASIAN,M,MD,40,49,Thu,26,Oct,9.633333333,9,22.5
1833,FALSE,Automobile,2006,RED,OTHER,M,MD,40,49,Wed,25,Oct,23.23333333,9,22.5
1834,FALSE,Light Duty Truck,2011,WHITE,WHITE,M,MD,30,39,Thu,26,Oct,15.55,9,30
1835,FALSE,Automobile,2016,BLACK,WHITE,F,MD,35,61,Thu,26,Oct,0.916666667,26,74.28571429
1836,FALSE,Automobile,2016,OTHER,BLACK,M,MD,40,70,Thu,26,Oct,13.1,30,75
1837,FALSE,Other,2015,OTHER,HISPANIC,M,MD,40,56,Thu,26,Oct,13.35,16,40
1838,FALSE,Automobile,2014,OTHER,BLACK,M,MD,40,61,Thu,26,Oct,13.5,21,52.5
1839,FALSE,Other,2004,OTHER,ASIAN,F,MD,40,56,Thu,26,Oct,13.65,16,40
1840,FALSE,Automobile,2003,OTHER,BLACK,M,MD,40,59,Thu,26,Oct,13.75,19,47.5
1841,FALSE,Other,2013,OTHER,HISPANIC,M,MD,40,56,Thu,26,Oct,13.88333333,16,40
1842,FALSE,Automobile,2017,GREY,WHITE,F,MD,40,56,Thu,26,Oct,9.433333333,16,40
1843,FALSE,Automobile,2015,BLACK,HISPANIC,F,MD,40,62,Thu,26,Oct,9.75,22,55
1844,FALSE,Automobile,2015,BLUE,WHITE,M,MD,40,55,Thu,26,Oct,9.95,15,37.5
1845,FALSE,Automobile,2013,GREY,OTHER,M,MD,40,55,Thu,26,Oct,10.4,15,37.5
1846,FALSE,Light Duty Truck,2013,WHITE,WHITE,M,MD,35,52,Thu,26,Oct,15.46666667,17,48.57142857
1847,FALSE,Motorcycle,2009,BLUE,WHITE,M,MD,35,44,Thu,26,Oct,16.23333333,9,25.71428571
1848,FALSE,Light Duty Truck,2006,GREY,BLACK,M,MD,35,44,Thu,26,Oct,16.83333333,9,25.71428571
1849,FALSE,Automobile,2016,BLACK,WHITE,M,MD,35,55,Thu,26,Oct,16.93333333,20,57.14285714
1850,FALSE,Automobile,2010,GREY,WHITE,M,MD,35,51,Thu,26,Oct,17,16,45.71428571
1851,FALSE,Automobile,2012,GREY,WHITE,F,MD,30,70,Thu,26,Oct,16.75,40,133.3333333
1852,FALSE,Automobile,2016,GREY,BLACK,M,DC,40,68,Thu,26,Oct,22.28333333,28,70
1853,FALSE,Automobile,2014,GREY,HISPANIC,M,MD,45,59,Fri,27,Oct,12.28333333,14,31.11111111
1854,FALSE,Automobile,2016,WHITE,OTHER,F,MD,25,34,Fri,27,Oct,8.4,9,36
1855,FALSE,Automobile,2008,BLACK,BLACK,M,MD,35,44,Fri,27,Oct,20.78333333,9,25.71428571
1856,FALSE,Automobile,2011,GREY,WHITE,M,DC,35,44,Fri,27,Oct,20.98333333,9,25.71428571
1857,FALSE,Automobile,2004,BLUE,BLACK,M,MD,35,52,Fri,27,Oct,13.45,17,48.57142857
1858,FALSE,Automobile,2011,GREY,WHITE,M,MD,40,51,Fri,27,Oct,3.133333333,11,27.5
1859,FALSE,Station Wagon,2007,GREY,WHITE,F,MD,35,44,Fri,27,Oct,10.08333333,9,25.71428571
1860,FALSE,Light Duty Truck,2001,WHITE,HISPANIC,M,MD,35,44,Fri,27,Oct,10.26666667,9,25.71428571
1861,FALSE,Station Wagon,1995,RED,WHITE,M,FL,35,51,Fri,27,Oct,10.7,16,45.71428571
1862,FALSE,Automobile,2011,GREY,HISPANIC,F,MD,40,69,Fri,27,Oct,7.816666667,29,72.5
1863,FALSE,Automobile,2008,BLUE,BLACK,M,MD,30,45,Fri,27,Oct,13.13333333,15,50
1864,FALSE,Automobile,2015,WHITE,OTHER,F,MD,30,45,Fri,27,Oct,13.23333333,15,50
1865,FALSE,Automobile,2018,GREY,ASIAN,M,MD,30,48,Fri,27,Oct,13.43333333,18,60
1866,FALSE,Automobile,2010,BLACK,BLACK,M,MD,30,51,Fri,27,Oct,13.55,21,70
1867,FALSE,Automobile,2017,BLACK,WHITE,M,GA,30,47,Fri,27,Oct,13.65,17,56.66666667
1868,FALSE,Automobile,2013,RED,BLACK,M,MD,35,44,Sat,28,Oct,6.533333333,9,25.71428571
1869,FALSE,Automobile,2014,BLACK,HISPANIC,M,MD,35,63,Sat,28,Oct,7.133333333,28,80
1870,FALSE,Automobile,2003,BROWN,HISPANIC,M,MD,35,53,Sat,28,Oct,6.6,18,51.42857143
1871,FALSE,Automobile,2017,BLACK,WHITE,M,MD,35,54,Sat,28,Oct,13.2,19,54.28571429
1872,FALSE,Automobile,2007,GREY,WHITE,M,WV,65,124,Sat,28,Oct,1.483333333,59,90.76923077
1873,FALSE,Automobile,2011,GREY,BLACK,M,MD,55,88,Sat,28,Oct,3.233333333,33,60
1874,FALSE,Automobile,2017,GREY,WHITE,M,MD,35,63,Sat,28,Oct,2.016666667,28,80
1875,FALSE,Automobile,2017,WHITE,HISPANIC,F,MD,30,39,Sat,28,Oct,23.56666667,9,30
1876,FALSE,Automobile,2016,GREY,HISPANIC,M,MD,55,68,Sat,28,Oct,19.75,13,23.63636364
1877,FALSE,Automobile,2007,GREY,BLACK,M,MD,30,39,Sun,29,Oct,0.016666667,9,30
1878,FALSE,Automobile,2012,WHITE,WHITE,M,MD,40,65,Sun,29,Oct,2.983333333,25,62.5
1879,FALSE,Automobile,2015,WHITE,ASIAN,F,MD,35,44,Sat,28,Oct,20.91666667,9,25.71428571
1880,FALSE,Automobile,2014,BLACK,BLACK,M,MD,35,50,Sat,28,Oct,21.11666667,15,42.85714286
1881,FALSE,Automobile,2006,GREY,HISPANIC,M,MD,35,44,Sat,28,Oct,21.83333333,9,25.71428571
1882,FALSE,Automobile,2003,RED,HISPANIC,M,MD,35,53,Sat,28,Oct,22.51666667,18,51.42857143
1883,FALSE,Automobile,2003,GREY,HISPANIC,F,MD,35,59,Sat,28,Oct,23.48333333,24,68.57142857
1884,FALSE,Automobile,2008,BLACK,HISPANIC,M,MD,35,50,Sat,28,Oct,23.68333333,15,42.85714286
1885,FALSE,Automobile,2010,GREY,HISPANIC,M,MD,35,50,Sun,29,Oct,0.35,15,42.85714286
1886,FALSE,Automobile,2004,GREY,BLACK,M,MD,45,101,Sun,29,Oct,4.916666667,56,124.4444444
1887,FALSE,Automobile,2015,BLACK,WHITE,F,MD,55,64,Mon,30,Oct,22.61666667,9,16.36363636
1888,TRUE,Automobile,2007,BLUE,WHITE,M,MD,30,60,Sat,4,Nov,19.3,30,100
1889,FALSE,Automobile,2016,BLACK,WHITE,M,MD,35,45,Mon,30,Oct,20.5,10,28.57142857
1890,FALSE,Automobile,2003,BLACK,ASIAN,M,MD,55,74,Mon,30,Oct,6.233333333,19,34.54545455
1891,FALSE,Automobile,2014,WHITE,BLACK,M,MD,55,84,Wed,18,Jan,0.366666667,29,52.72727273
1892,FALSE,Automobile,2006,BLACK,WHITE,M,MD,55,107,Mon,30,Oct,9.683333333,52,94.54545455
1893,FALSE,Automobile,2016,BLACK,BLACK,M,MD,35,58,Mon,30,Oct,21.71666667,23,65.71428571
1894,FALSE,Automobile,2014,WHITE,HISPANIC,F,MD,35,56,Mon,30,Oct,21.91666667,21,60
1895,FALSE,Motorcycle,2009,GREY,WHITE,M,MD,35,44,Mon,30,Oct,22.71666667,9,25.71428571
1896,FALSE,Light Duty Truck,2016,BLACK,WHITE,F,MD,40,59,Mon,30,Oct,8.116666667,19,47.5
1897,FALSE,Automobile,2016,GREY,WHITE,M,MD,40,49,Mon,30,Oct,8.35,9,22.5
1898,FALSE,Automobile,2004,BLACK,HISPANIC,M,MD,40,59,Mon,30,Oct,8.533333333,19,47.5
1899,FALSE,Automobile,2004,BLACK,BLACK,F,MD,40,57,Mon,30,Oct,8.783333333,17,42.5
1900,FALSE,Automobile,2013,BLACK,ASIAN,F,MD,40,59,Mon,30,Oct,9.066666667,19,47.5
1901,FALSE,Automobile,2000,GREEN,ASIAN,F,MD,50,69,Mon,30,Oct,9.533333333,19,38
1902,FALSE,Automobile,2002,GREY,BLACK,M,MD,50,79,Mon,30,Oct,9.866666667,29,58
1903,FALSE,Station Wagon,2014,GREY,BLACK,F,MD,35,44,Mon,30,Oct,10.41666667,9,25.71428571
1904,FALSE,Automobile,2007,GREY,WHITE,M,MD,60,70,Tues,31,Oct,19.21666667,10,16.66666667
1905,FALSE,Automobile,2007,RED,WHITE,M,MD,55,64,Tues,31,Oct,12.5,9,16.36363636
1906,FALSE,Automobile,2015,GREY,BLACK,F,MD,50,76,Tues,31,Oct,10.5,26,52
1907,FALSE,Automobile,2014,BLACK,BLACK,M,MD,50,59,Tues,31,Oct,10.68333333,9,18
1908,FALSE,Automobile,2015,BLACK,BLACK,M,MD,50,64,Tues,31,Oct,10.9,14,28
1909,FALSE,Automobile,2006,GREY,WHITE,M,MD,50,59,Tues,31,Oct,11.03333333,9,18
1910,FALSE,Automobile,2008,BLACK,WHITE,M,MD,50,70,Tues,31,Oct,11.28333333,20,40
1911,FALSE,Automobile,2012,RED,HISPANIC,M,MD,45,54,Mon,30,Oct,23.75,9,20
1912,FALSE,Automobile,2015,BLUE,HISPANIC,M,MD,45,54,Tues,31,Oct,0.216666667,9,20
1913,FALSE,Automobile,2006,BLUE,BLACK,F,MD,25,34,Tues,31,Oct,7.6,9,36
1914,FALSE,Automobile,2017,BLACK,BLACK,M,MD,35,44,Mon,30,Oct,23.08333333,9,25.71428571
1915,FALSE,Automobile,2013,WHITE,BLACK,M,MD,35,44,Tues,31,Oct,21.03333333,9,25.71428571
1916,FALSE,Other,2013,BLACK,HISPANIC,F,MD,40,49,Tues,31,Oct,8.066666667,9,22.5
1917,FALSE,Automobile,2001,RED,HISPANIC,F,MD,35,54,Mon,30,Oct,22.93333333,19,54.28571429
1918,FALSE,Automobile,2011,WHITE,WHITE,M,MD,35,57,Mon,30,Oct,23.13333333,22,62.85714286
1919,FALSE,Automobile,2002,GREY,HISPANIC,F,MD,35,44,Mon,30,Oct,23.38333333,9,25.71428571
1920,FALSE,Automobile,2005,GREY,HISPANIC,M,MD,35,44,Mon,30,Oct,23.55,9,25.71428571
